product_name,product_url,image_url,current_price,original_price,discount_percentage,discount_amount,brand,category,product_type
LG GT-B4603PY 461L 2-Door Fridge - Prime Silver,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/lg-gt-b4603py-461l-2-door-fridge-prime-silver.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_h9j6-lw.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1249.0,1659.0,24.71,410.0,LG,Refrigerator,fridge
LG GT-B3723PY 375L 2-Door Fridge - Prime Silver,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/lg-gt-b3723py-375l-2-door-fridge-prime-silver.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_qz24-zr.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1089.0,0.0,0.0,0.0,LG,Refrigerator,fridge
LG GT-B3303PY 335L 2-Door Fridge - Prime Silver,https://www.harveynorman.com.sg/home-appliances/kitchen-appliances-en/fridges/lg-gt-b3303py-335l-2-door-fridge-prime-silver.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_cxfd-c3.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",899.0,1209.0,25.64,310.0,LG,Refrigerator,fridge
Midea MJR001T Table Water Dispenser - White,https://www.harveynorman.com.sg/home-appliances/small-kitchen-appliances-en/water-dispensers-en/midea-mjr001t-table-water-dispenser-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Midea_MJR001T_Table_Water_Dispenser_-_White.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",135.1,159.0,15.03,23.900000000000006,Midea,Small Appliance,water dispenser
Mazer PC45W20.0V3-BK PowerCharger PD45W 20000mAh Power Bank - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/mobile-power-banks/mazer-pc45w20.0v3-bk-powercharger-pd45w-20000mah-power-bank-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_1snd-9j.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.9,0.0,0.0,0.0,Mazer,Other,Other
Mazer GAN200W PD200W Wall Charger with Travel Pins - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-gan200w-pd200w-wall-charger-with-travel-pins-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide2_s44e-q3.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",189.0,0.0,0.0,0.0,Mazer,Accessories,charger
Mazer M-UC2MULTI4040-BK USB-C 4-in-1 HUB to HDMI4K Hub - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-m-uc2multi4040-bk-usb-c-4-in-1-hub-to-hdmi4k-hub-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide2_pj0x-9h.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",49.9,0.0,0.0,0.0,Mazer,Other,Other
Mazer IFTravel120PDBG InfiniteTravel 20W 3-Port + AC Travel Adaptor - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-iftravel120pdbg-infinitetravel-20w-3-port-ac-travel-adaptor-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Mazer_IFTravel120PDBG_InfiniteTravel_20W_3-Port___AC_Travel_Adaptor_-_Black_01.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",37.9,0.0,0.0,0.0,Mazer,Accessories,other
Mazer IFTravel120PDWT InfiniteTravel 20W 3-Port + AC Travel Adaptor - White,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-iftravel120pdwt-infinitetravel-20w-3-port-ac-travel-adaptor-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Mazer_IFTravel120PDWT_InfiniteTravel_20W_3-Port___AC_Travel_Adaptor_-_White_01.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",37.9,0.0,0.0,0.0,Mazer,Accessories,other
Mazer M-IFTravel370-BG PD70W 2C2A with USB-C Travel Charger  - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-m-iftravel370-bg-pd70w-2c2a-with-usb-c-travel-charger-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_2qie-bo.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.9,0.0,0.0,0.0,Mazer,Accessories,charger
Mazer M-IFTravel370-WT PD70W 2C2A with USB-C Travel Charger  - White,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/mazer-m-iftravel370-wt-pd70w-2c2a-with-usb-c-travel-charger-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_2pkk-12.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.9,0.0,0.0,0.0,Mazer,Accessories,charger
"Samsung UA98DU9000KXXS 98"" Crystal UHD DU9000 4K Smart TV - Black",https://www.harveynorman.com.sg/tv-and-audio/tvs-en-2/tvs-en-3/samsung-ua98du9000kxxs-98-crystal-uhd-du9000-4k-smart-tv-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_dyid-nu.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",5999.0,10999.0,45.46,5000.0,Samsung,TV,tv
Panasonic NH-EH10JD1WS 10KG Heat Pump Dryer - White,https://www.harveynorman.com.sg/home-appliances/washing-machines-and-dryers-en/dryers-en/panasonic-nh-eh10jd1ws-10kg-heat-pump-dryer-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1633.0,1799.0,9.23,166.0,Panasonic,Washing Machine,dryer
Belkin WIZ021qcBK 2-in-1 Magnetic Wireless Charging Pad - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wiz021qcbk-2-in-1-magnetic-wireless-charging-pad-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_70zy-u4.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.0,99.0,10.1,10.0,Belkin,Other,Other
Belkin WIZ021qcWH 2-in-1 Magnetic Wireless Charging Pad - White,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wiz021qcwh-2-in-1-magnetic-wireless-charging-pad-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_xaja-pl.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.0,99.0,10.1,10.0,Belkin,Other,Other
Belkin INC018vfBK Connect USB-C 6-in-1 Core GaN Dock - Black,https://www.harveynorman.com.sg/computing/computer-accessories-and-peripherals/chargers-cables-connectors-and-adapters/belkin-inc018vfbk-connect-usb-c-6-in-1-core-gan-dock-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_ifxg-gg.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",199.0,0.0,0.0,0.0,Belkin,Other,Other
Belkin BPB014BTBK 3-Port Compact Power Bank with 20W PD - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/mobile-power-banks/belkin-bpb014btbk-3-port-compact-power-bank-with-20w-pd-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_0kty-99.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",79.0,99.0,20.2,20.0,Belkin,Other,Other
Belkin BPB016btBK 32W PD PPS 4-Port 26K Power Bank - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/mobile-power-banks/belkin-bpb016btbk-32w-pd-pps-4-port-26k-power-bank-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_jvic-zj.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",99.0,129.0,23.26,30.0,Belkin,Other,Other
Belkin WIZ020btH36 2-in-1 Wireless Charging Dock with 15W MagSafe  - Charcoal,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wiz020bth36-2-in-1-wireless-charging-dock-with-15w-magsafe-charcoal.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_y946-jj.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",149.0,179.0,16.76,30.0,Belkin,Other,Other
Belkin WIZ020btH37 2-in-1 Wireless Charging Dock with 15W MagSafe  - Sand,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wiz020bth37-2-in-1-wireless-charging-dock-with-15w-magsafe-sand.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_8syd-ug.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",149.0,179.0,16.76,30.0,Belkin,Other,Other
Belkin WCC002zbWH 3 Port USB-C Wall Charger - White,https://www.harveynorman.com.sg/smart-tech-and-phones/phone-accessories/cables-chargers-and-adapters/belkin-wcc002zbwh-3-port-usb-c-wall-charger-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_soib-a3.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",59.0,89.0,33.71,30.0,Belkin,Accessories,charger
DJI Avata 2 Fly More Combo (Single Battery),https://www.harveynorman.com.sg/smart-tech-and-phones/drones/drones-en/dji-avata-2-fly-more-combo-single-battery.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide2_jmtu-1r.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1129.0,0.0,0.0,0.0,DJI,Washing Machine,combo
DJI Avata 2 Fly More Combo (Three Battery),https://www.harveynorman.com.sg/smart-tech-and-phones/drones/drones-en/dji-avata-2-fly-more-combo-three-battery.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_pmds-iv.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1329.0,0.0,0.0,0.0,DJI,Washing Machine,combo
DJI RS 4 Gimbal Stabilizer - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/dji-rs-4-gimbal-stabilizer-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_yy7u-tw.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",649.0,0.0,0.0,0.0,DJI,Other,Other
DJI RS 4 Gimbal Stabilizer Combo - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/dji-rs-4-gimbal-stabilizer-combo-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_awpr-pw.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",849.0,0.0,0.0,0.0,DJI,Washing Machine,combo
DJI RS 4 PRO Gimbal Stabilizer - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/dji-rs-4-pro-gimbal-stabilizer-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_elgp-z2.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1199.0,0.0,0.0,0.0,DJI,Other,Other
DJI RS 4 PRO Gimbal Stabilizer Combo  - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/dji-rs-4-pro-gimbal-stabilizer-combo-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_e5no-ef.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1529.0,0.0,0.0,0.0,DJI,Washing Machine,combo
Insta360 Action Camera X4,https://www.harveynorman.com.sg/smart-tech-and-phones/cameras-en/action-cameras-en/insta360-a-cam-x4.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_w75i-oy.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",739.0,0.0,0.0,0.0,Insta360,Camera,camera
Insta360 X4 Battery,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-x4-battery.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide3_htkn-6u.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",69.0,0.0,0.0,0.0,Insta360,Other,Other
Insta360 X4 Invisible Dive Case,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-x4-invisible-dive-case.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_y1h5-qg.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",150.0,0.0,0.0,0.0,Insta360,Accessories,case
Insta360 X4 Carry Case,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-x4-carry-case.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide2_vi65-bp.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",30.0,0.0,0.0,0.0,Insta360,Accessories,case
Insta360 X4 Thermo Grip Cover - Black,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/insta360-thermo-grip-cover-for-x4-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_eglk-nk.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",22.0,0.0,0.0,0.0,Insta360,Other,Other
Insta360 Standard Lens Guard Set for X4,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/insta360-standard-lens-guard-set-for-x4.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_utyb-4o.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",33.0,0.0,0.0,0.0,Insta360,Camera,lens
Insta360 Premium Lens Guard Set for X4,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/insta360-premium-lens-guard-set-for-x4.html,"https://hnsgsfp.imgix.net/4/images/detailed/133/Slide1_v4b1-xk.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",52.0,0.0,0.0,0.0,Insta360,Camera,lens
Insta360 X4 Quick Reader,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/insta360-x4-quick-reader.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_0keh-5l.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",59.0,0.0,0.0,0.0,Insta360,Other,Other
Insta360 X4 Mic Adapter,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/insta360-x4-mic-adapter.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_xjfw-db.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",30.0,0.0,0.0,0.0,Insta360,Accessories,adapter
Insta360 X4 Utility Frame,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/tripods-and-camera-mounts/insta360-x4-utility-frame.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_3xmx-39.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",89.0,0.0,0.0,0.0,Insta360,Other,Other
Insta360 X4 Lens Cap,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-x4-lens-cap.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_p5uy-e2.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",14.0,0.0,0.0,0.0,Insta360,Camera,lens
Insta360 Rear View Mirror Mount,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-rear-view-mirror-mount.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_wlo1-pt.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",54.0,0.0,0.0,0.0,Insta360,Accessories,mount
Insta360 Heavy Duty Clamp,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-heavy-duty-clamp.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_yca2-8k.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",59.0,0.0,0.0,0.0,Insta360,Other,Other
Insta360 Motorcycle U-Bolt Mount,https://www.harveynorman.com.sg/smart-tech-and-phones/photography-accessories/action-cameras-accessories/insta360-motorcycle-u-bolt-mount-en-2.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_1ti4-yh.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",60.0,0.0,0.0,0.0,Insta360,Accessories,mount
Nico Fabric Electronic Recliner - Monaco Topaz,https://www.harveynorman.com.sg/furniture-en/living-room/recliner-chairs/nico-fabric-electronic-recliner-monaco-topaz.html,"https://hnsgsfp.imgix.net/4/images/detailed/122/Nico_Fabric_Electronic_Recliner_-_Monaco_Topaz.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",479.0,799.0,40.05,320.0,Nico,Other,Other
Micah Fabric Lounge Chair - Light Grey,https://www.harveynorman.com.sg/furniture-en/living-room/accent-chairs-and-armchairs/micah-fabric-lounge-chair-light-grey.html,"https://hnsgsfp.imgix.net/4/images/detailed/122/Micah_Fabric_Lounge_Chair_-_Light_Grey.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",415.0,519.0,20.04,104.0,Micah,Furniture,chair
Nico Fabric Electronic Recliner - Monaco Sterling,https://www.harveynorman.com.sg/furniture-en/living-room/recliner-chairs/nico-fabric-electronic-recliner-monaco-sterling.html,"https://hnsgsfp.imgix.net/4/images/detailed/122/Nico_Fabric_Electronic_Recliner_-_Monaco_Sterling.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",479.0,799.0,40.05,320.0,Nico,Other,Other
Nico Fabric Electronic Recliner - Monaco Anthracite,https://www.harveynorman.com.sg/furniture-en/living-room/recliner-chairs/nico-fabric-electronic-recliner-monaco-anthracite.html,"https://hnsgsfp.imgix.net/4/images/detailed/122/Nico_Fabric_Electronic_Recliner_-_Monaco_Anthracite.jpg?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",479.0,799.0,40.05,320.0,Nico,Other,Other
MSI 32-Inch QHD 170Hz Curved Gaming Monitor - Black (G32CQ5P),https://www.harveynorman.com.sg/computing/games-hub-en/gaming-monitors/msi-32-inch-qhd-170hz-curved-gaming-monitor-black-g32cq5p.html,"https://hnsgsfp.imgix.net/4/images/detailed/142/MSI_32-Inch_QHD_170Hz_Curved_Gaming_Monitor_-_Black_(G32CQ5P).jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",399.0,499.0,20.04,100.0,MSI,TV,curved
MSI 32-Inch Esports Gaming Monitor - Black (G321Q),https://www.harveynorman.com.sg/computing/games-hub-en/gaming-monitors/msi-32-inch-esports-gaming-monitor-black-g321q.html,"https://hnsgsfp.imgix.net/4/images/detailed/142/MSI_32-Inch_Esports_Gaming_Monitor_-_Black_(G321Q).jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",489.0,549.0,10.93,60.0,MSI,Monitor,monitor
MSI Pro 27-Inch Class Full HD LCD Monitor - Black (MP275),https://www.harveynorman.com.sg/computing/computers-en/monitors-en/msi-pro-27-inch-class-full-hd-lcd-monitor-black-mp275.html,"https://hnsgsfp.imgix.net/4/images/detailed/142/MSI_Pro_27-Inch_Class_Full_HD_LCD_Monitor_-_Black_(MP275).jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",169.0,0.0,0.0,0.0,MSI,Monitor,monitor
MSI 25-Inch FHD 180Hz Flat Gaming Monitor - Black (G255F),https://www.harveynorman.com.sg/computing/games-hub-en/gaming-monitors/msi-25-inch-fhd-180hz-flat-gaming-monitor-black-g255f.html,"https://hnsgsfp.imgix.net/4/images/detailed/142/MSI_25-Inch_FHD_180Hz_Flat_Gaming_Monitor_-_Black_(G255F).jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",199.0,249.0,20.08,50.0,MSI,Monitor,monitor
Sony Headphone ULT WH-ULT900N/BCE - Black,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/over-ear-headphones-en-2/sony-headphone-ult-wh-ult900n-bce-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide1_2fdj-sw.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",233.0,299.0,22.07,66.0,Sony,Audio,headphone
Sony Headphone ULT WH-ULT900N/WCE - White,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/over-ear-headphones-en-2/sony-headphone-ult-wh-ult900n-wce-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide10_tvjp-nj.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",233.0,299.0,22.07,66.0,Sony,Audio,headphone
Sony Headphone ULT WH-ULT900N/HCE - Forest Grey,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/over-ear-headphones-en-2/sony-headphone-ult-wh-ult900n-hce-forest-grey.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Slide7_r1k2-9e.JPG?fit=fill&bg=0FFF&w=500&h=292&auto=format,compress",233.0,299.0,22.07,66.0,Sony,Audio,headphone
Sennheiser MOMENTUM Sport Earbuds - Black,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/sennheiser-momentum-sport-earbuds-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Sennheiser_MOMENTUM_Sport_Earbuds_-_Black_01.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",299.0,449.0,33.41,150.0,Sennheiser,Audio,earbuds
Sennheiser MOMENTUM Sport Earbuds - Olive Green,https://www.harveynorman.com.sg/tv-and-audio/headphones-en/wireless-headphones-en/sennheiser-momentum-sport-earbuds-olive-green.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/Sennheiser_MOMENTUM_Sport_Earbuds_-_Olive_Green_01.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",299.0,449.0,33.41,150.0,Sennheiser,Audio,earbuds
LG 34-inch UltraGear WQHD 240Hz Curved OLED Gaming Monitor - Black (34GS95QE-B),https://www.harveynorman.com.sg/computing/computers-en/monitors-en/lg-34gs95qe-b-34-ultragear-oled-wqhd-240hz-curved-gaming-monitor-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/135/Slide1_iqv5-ck.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1699.0,1999.0,15.01,300.0,LG,TV,oled
"LG 38WR85QC-W 38"" UltraWide 144Hz Curved Monitor - White",https://www.harveynorman.com.sg/computing/computers-en/monitors-en/lg-38wr85qc-w-38-ultrawide-144hz-curved-monitor-white.html,"https://hnsgsfp.imgix.net/4/images/detailed/135/Slide1_liie-4a.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",1799.0,2099.0,14.29,300.0,LG,TV,curved
"LG 39GS95QE-B 39"" UltraGear OLED WQHD 240Hz Curved Gaming Monitor - Black",https://www.harveynorman.com.sg/computing/games-hub-en/gaming-monitors/lg-39gs95qe-b-39-ultragear-oled-wqhd-240hz-curved-gaming-monitor-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/139/Slide1_y99f-sy.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",2099.0,2299.0,8.7,200.0,LG,TV,oled
JBL Partybox Wireless Microphone X 1 Pair,https://www.harveynorman.com.sg/tv-and-audio/sound-systems/microphones-en/jbl-partybox-wireless-microphone-x-1-pair.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/JBL_PartyBox_Wireless_Mic_-_Black.jpg?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",249.0,0.0,0.0,0.0,JBL,Smartphone,Other
LG 86QNED86TSA 86 inch QNED 4K AI TV,https://www.harveynorman.com.sg/tv-and-audio/tvs-en-2/tvs-en-3/lg-86qned86tsa-qned-86-inch-4k-smart-tv-black.html,"https://hnsgsfp.imgix.net/4/images/detailed/132/LG_86QNED86TSA_QNED_86_inch_4K_Smart_TV_-_Black.JPG?fit=fill&bg=0FFF&w=500&h=293&auto=format,compress",5299.0,0.0,0.0,0.0,LG,TV,tv
